,amplitude,anderson_darling_test,eta_e,gskew,linearTrend,maxSlope,mean,meanVariance,mean_variance,medianAbsDev,medianBRP,pairSlopeTrend,percentAmplitude,percentDifferenceFluxPercentile,q31,rcs,smallKurtosis,std,tag
604,3.2109749999999995,1.0,0.0045772353150711565,5.9401505000000085,-0.0015846221606540406,0.07713548362405412,16.196503025252525,0.16812768456255828,0.16812768456255828,0.12794999999999934,0.6414141414141414,-0.1,0.4371494109353134,0.44200018939858937,5.351400000000002,0.07825682943402261,-1.5231937366877315,2.7230805516461776,4.0
605,3.614324999999999,1.0,1.6885257578850124e-05,6.806849500000002,-0.002038948557736933,0.0437068394955747,17.0798408164794,0.1952127149133712,0.1952127149133712,0.23439999999999905,0.5093632958801498,-0.1,0.5056174224771465,0.5120917010216883,6.728399,0.06939668504546934,-1.978297769572365,3.334202096073154,4.0
606,1.6261744999999994,1.0,154.7527248382814,1.9680999999999997,-0.0005182792364102897,20.171881654402938,18.840831923076923,0.06210224862552727,0.06210224862552727,0.5917020000000015,0.2967032967032967,-0.1,0.14876789197844065,0.17431483541938367,2.257598999999999,0.08881586507171159,-1.3455123770020943,1.170058028398694,0.0
607,1.62955,1.0,0.08640259154396632,-2.409796,7.34692625735558e-05,21.978595869039314,19.57437495689655,0.04655325352453832,0.04655325352453832,0.3680494999999997,0.6810344827586207,0.03333333333333333,0.21254606520692967,0.1466523513420543,0.6957242500000014,0.09885193526025288,3.4192079104766804,0.9112508399527788,2.0
608,3.986674999999999,1.0,1.3095979876609212,7.066700000000004,-0.002018829897626179,6.306682906070461,16.14548989208633,0.21439523830646584,0.21439523830646584,0.44184999999999874,0.5539568345323741,0.03333333333333333,0.5711903241558052,0.5841565563610411,6.936774249999999,0.08167216768467261,-1.8971520512044155,3.4615161529884846,4.0
609,0.6007747500000011,1.0,0.0019363749754360406,-0.6920509999999993,4.6376918390743037e-05,0.10496858023348149,20.490097963446473,0.01517253716247533,0.01517253716247533,0.1551000000000009,0.5013054830287206,-0.16666666666666666,0.05781630362426941,0.045392090648034226,0.4062004999999971,0.06559621262920126,1.3606220746413418,0.3108867728131517,5.0
610,0.8977500000000003,1.0,0.006611041768909642,-1.0087520000000012,0.00012157082783254639,0.04885722301753561,20.32153311235955,0.021864342666739763,0.021864342666739763,0.19209999999999994,0.5910112359550562,0.03333333333333333,0.09594047199718203,0.07146002113420215,0.4279010000000021,0.05694939498013099,2.686583021186467,0.4443169634821278,2.0
611,0.6111255,1.0,0.0540571741339253,-0.6195479999999947,0.00010515854865110503,0.43967482525927154,20.557660709265175,0.01686952806662135,0.01686952806662135,0.16109799999999552,0.6773162939297125,0.03333333333333333,0.1096782653399662,0.0459697270863073,0.36489800000000017,0.0698741672336773,10.314067861144355,0.34679803431902784,5.0
612,0.8820999999999994,1.0,0.1960977432597591,-1.4690000000000012,8.648652498917462e-05,0.4461496163357414,20.44940797337278,0.021438083775884412,0.021438083775884412,0.17335050000000152,0.665680473372781,0.03333333333333333,0.10738828828168903,0.06421828414867725,0.37740075000000317,0.06861786363081963,6.962096695384304,0.43839612130040434,5.0
613,0.5281494999999996,1.0,9.636446667728595,-1.1158010000000047,-1.4609351279929402e-06,2.4048600291620175,17.64587990909091,0.014808299363148689,0.014808299363148689,0.07249999999999979,0.8409090909090909,-0.03333333333333333,0.08166398101707226,0.04378644985858929,0.14295000000000258,0.05010338434038786,11.391534580143158,0.2613054722199892,5.0
614,0.4223005000000004,1.0,0.0003071491683995963,-0.26450100000000276,4.4747919705280375e-05,0.004995004994897031,20.475182424242423,0.011613031327923835,0.011613031327923835,0.10930100000000209,0.6666666666666666,0.1,0.07046272719290533,0.03534609418444702,0.22609899999999783,0.09313860674924895,8.549742578666864,0.23777893493768273,5.0
615,0.9328505000000007,1.0,0.009137372423610223,-1.208200000000005,0.00014694891335874014,0.42084691367363375,20.312803912429377,0.022182649684739545,0.022182649684739545,0.17440050000000085,0.7457627118644068,0.1,0.1323600543312001,0.06414997369097299,0.390650499999996,0.06527218195147307,6.70887011954855,0.4505918133042277,5.0
616,0.5171992499999991,0.9999999999999996,25.872047847083362,-0.250397999999997,-4.448399652767417e-05,0.6558777705139327,18.65242762416107,0.01146305578220355,0.01146305578220355,0.09469999999999956,0.7315436241610739,0.23333333333333334,0.054660692704438366,0.0353466045033997,0.1967010000000009,0.06183938799550756,5.679894216849329,0.2138138183292728,3.0
617,1.8220502500000002,1.0,11.480212237388548,-0.11189899999999398,-0.0005283980178152263,6.131489159355315,19.034606327044024,0.07199585374960393,0.07199585374960393,1.4327010000000016,0.07547169811320754,0.16666666666666666,0.1113333577050224,0.18086573462364017,2.752700000000001,0.06130975583240297,-1.7734438147812637,1.3704127333031473,4.0
618,0.8064499999999999,1.0,146.73121050827405,-0.9360989999999987,-0.00010275283156458058,12.770786432531793,19.070679231707313,0.027696427012031573,0.027696427012031573,0.1683994999999996,0.8353658536585366,0.03333333333333333,0.13543185323164147,0.07490267374621341,0.3379757500000018,0.07714631381202165,8.391538315182286,0.5281896754108479,0.0
619,1.0170995000000005,1.0,41.1162623353218,-1.4995010000000022,6.18472514739547e-05,1.7657783660939588,20.481940009216586,0.02230214033535789,0.02230214033535789,0.2051009999999991,0.6129032258064516,0.16666666666666666,0.10299392097264451,0.06258183866300222,0.47929900000000103,0.06578686260472666,6.458053809763947,0.45679110042592974,5.0
620,1.5125747500000006,0.9999999999999998,0.0039673616367817445,-0.963351000000003,-6.818086827352749e-05,2.347578252610364,19.75744358792651,0.03729624384126439,0.03729624384126439,0.455801000000001,0.4120734908136483,-0.16666666666666666,0.12098540127581259,0.116502307052268,0.9148010000000006,0.04731993943574607,0.8450109157280092,0.7368784337353327,1.0
621,0.7764500000000005,1.0,0.9190147599992695,-1.0957989999999924,9.622593366143383e-05,0.03144999999999979,20.344554712707183,0.019068487109713126,0.019068487109713126,0.19664949999999948,0.6602209944751382,-0.1,0.10261036458932576,0.05209468110368262,0.38737449999999995,0.05911885166358913,5.094951964682567,0.3879398792921103,2.0
622,1.2408494999999995,0.9999999996303128,71.40766918534023,0.7018525000000011,-0.0002413987846279627,1.0839171318282959,19.017104942622954,0.03603501491686539,0.03603501491686539,0.45210100000000075,0.4344262295081967,-0.1,0.10055173891960051,0.12220424718702202,0.8916257499999993,0.06678145009397787,-0.164413840366616,0.6852816602830127,2.0
