,0,1,2,3,4,5,6,7,8,9,tag
0,27.259717581893334,0.09461943285581371,-0.7659569345325954,1.0375284313365445,-1.0924617133707824,-0.33737867727310156,-0.08491816199581322,0.06222061921359304,0.21887976430496017,0.06888263152189698,3.0
1,4.121560943441409,-1.0407433847243721,-2.828470872842768,-0.29511641601756844,0.6038368585836985,-0.30714546566917683,0.400575962784285,-0.046721745311521484,-0.14431257183805216,0.10053134728955956,2.0
2,11.851571641217038,-0.47072925912538666,-1.0144865336862865,-0.7179690922875542,-0.5497089408413217,-0.014489580761294155,0.04353814462012106,-0.148798054209905,-0.08478441485451352,-0.06225283976558709,5.0
3,1.8972309441519641,-0.9660559382939047,-2.077087090870703,-0.2317753851749575,0.14108101395127828,-0.24815857608470598,0.18731490500446019,0.1002344308860017,0.15217035449289318,0.09519926282537411,5.0
4,6.7251388939396035,-1.012498578730113,-3.181014534134967,-0.23364692851509875,0.7719370567437198,-0.0734923629521402,0.04492267631606209,-0.41392579220013553,-0.1760728642067818,-0.2560647784538303,2.0
5,5.241685120715752,-0.8202855680791263,-1.8767101480448245,-0.3533336789131332,0.05586635305118877,-0.02041247716999367,-0.2198246795274328,-0.13349323218153555,-0.2703159883021508,0.004986225454546439,5.0
6,-2.7546798558611263,-0.7768602324216289,-0.2647116476275126,-0.4269891262642094,-0.6984396627184307,-0.2866043800063945,-0.057119848693222876,0.03813811698357808,0.0934946726078626,0.14587723521427579,5.0
7,-4.991220387861158,-0.8258527372581487,-0.26726638912573636,0.26693399802488027,-0.23261560742521586,-0.01791206068007796,0.049106686829917215,-0.02711939704785963,-0.0523759295887437,-0.01985048420748601,0.0
8,-3.0579001144612175,-0.8117161694388643,-0.39291485188977826,-0.40056216422129254,-0.577032388599421,-0.4138807353863739,-0.044617203769569284,-0.02689312271100349,-0.0564972980687265,-0.04888243308901661,0.0
9,-1.8036900615675546,-0.9222037558898535,-1.176503002566844,-0.5124886308549339,-0.27486125321645793,-0.3585047975666273,0.014090521592777579,0.06857845441690533,-0.1492146355189805,0.05834512067929724,5.0
10,2.604521484945752,-0.762673748434391,-1.0512541601710657,-0.5095727976591682,-0.38199984859547764,-0.1356007537418611,0.25386221968780803,-0.06867275999581332,-0.176855323608171,0.03635843627254774,5.0
11,-5.397875934898347,-0.7561412842344033,0.24567811415934115,-0.32933904907359596,-0.39513354824951213,-0.39283189234154,-0.4047764000858592,-0.13718739097595056,-0.060762116683971946,-0.015923065771386753,5.0
12,1.3028310309317586,-1.1790266735287804,-3.2204973834068715,0.21125428803481155,1.1408254745999489,0.13355047133901568,0.3143649742059791,0.030705038285631106,0.028240243493244006,0.17630950789137523,2.0
13,1.4173908035525187,-0.700294786359433,-0.7207689441333394,0.5698724396313755,0.1372353806614176,0.34302981698035956,0.3320294906347552,-0.2029124776298372,0.013258241932057489,-0.15458721448941415,3.0
14,-5.3227615590204405,-0.9499865307650044,-0.9199058799678029,0.19106614872699915,0.08045846011445235,0.014687063730444164,-0.3778128534766382,-0.0572695251441962,-0.0068542337313164505,0.09334377742093947,2.0
15,-1.0689553244973133,-1.015641754825921,-1.8771912282746621,0.004933029174854587,0.11841137317709394,-0.07165885616558332,0.3407064099211836,0.07427092886177027,-0.031647198859200275,0.18856662931479018,5.0
16,-3.8563757905991403,-0.9558215745118399,-1.178654335395084,0.33136668378913353,0.23063124986786482,0.16890821036031228,0.20578540017627767,0.011831975975080414,0.011385266242304015,0.13085843865092947,5.0
17,2.469744826502888,-0.9198548630208079,-1.9560488286803999,-0.22654704010228732,0.178509200096913,-0.09058826089404913,0.009567468823462202,-0.16357416188731,-0.002388129303413976,-0.0440039350495499,2.0
18,-5.1272029292941985,-1.3185546084347772,-2.9479778899708324,0.4212718533762339,1.3845436234832629,-0.14727149610613605,-0.12447102737433638,-0.1860868377219908,-0.1740053946964003,-0.3291997214157571,5.0
19,2.01807774028507,-0.9668743922114511,-2.1085396225636326,-0.203225290899146,0.12398469139048145,-0.14589174956165413,0.16323434341385126,0.0825123316444357,0.16916715464504017,0.15597882250688383,5.0
20,-3.947700356061713,-0.6648807517460618,0.2851559217370839,1.727912697851772,-1.053374426987333,-0.5098313608802176,0.288567898393284,0.05868769248984572,-0.09970823022693796,-0.0046594792758980035,5.0
21,-7.032825015142174,-0.730240486961907,0.36971836911306966,0.8544313696354064,0.03828057813573677,0.9239858607926887,-0.3412495967920348,-0.12574349091033254,0.14233832128251958,0.15123517579447682,5.0
22,-2.980273859609933,-1.3518164532323285,-3.41470595091741,0.3045605493995691,1.4449385407945163,-0.5551794656851146,0.2707998009549731,-0.03549035259053434,0.0632624182541474,-0.1420607476685814,5.0
23,-2.233244872236226,-1.2955627428454488,-3.2048262478322123,0.12298145333598653,1.0708059062006978,-0.5448336161743558,0.28632190203117247,-0.16145176611048628,0.05010272661386481,-0.33621477275782113,5.0
24,5.837156266161028,-0.8132597481012623,-1.8677931549613704,-0.5059252480656237,-0.3017036912251968,-0.21234360521770013,0.12556877423232968,-0.09875656463686507,-0.06620576309395432,-0.04439286394915429,5.0
25,4.3339057953998905,-0.8555127808610582,-1.877888504187754,-0.3077545194547632,-0.08335342018370392,-0.2009700556788764,0.18611992459537913,-0.013862967935034637,0.03591874734361304,0.005801326645238484,2.0
26,-4.5540829489771655,-0.8903856014253992,-0.6256792391003657,-0.18700532807104642,-0.350278434152617,-0.28163424416237137,-0.23027963157862968,0.07675415381100525,0.06001192580190082,0.03875361685519463,1.0
27,8.908260222568002,-0.7999424720414386,-2.532779360083735,1.0218217040644406,0.05862985951079856,-0.29694048291116726,0.002206182909416892,-0.09671407519881421,-0.061630402967853035,-0.034744560194410794,1.0
28,-3.7931717383447534,-1.2255385344065632,-2.5932544742106485,0.1301314618314111,0.8324342741482337,-0.20826797631610022,0.08689187924564204,-0.04090320228733752,-0.041715397671968926,-0.2080281528006007,5.0
29,-5.4090190128951425,-0.9832523985628998,-0.980997980628636,-0.06960587412703353,0.032564613275519926,-0.02834194339368516,0.3121942756794156,-0.11332366408750368,0.030125822242527408,-0.1775573475483263,5.0
30,4.188641875964272,-0.9731238391430407,-2.560097008499127,-0.16173704052219043,0.5765002175447769,0.12723710748367975,0.17309658984350276,-0.25247348050559465,-0.06974858670489542,-0.0171348975721038,2.0
31,-2.6891305833366954,-0.7907463219720415,-0.356811073838745,-0.34977065642690575,-0.49106887330084165,-0.25579963628613805,0.01640512278205586,0.028905867592556676,-0.013548544522799822,0.06601680251349704,5.0
32,-1.6630151494019658,-0.9113767921222763,-1.164816584933809,-0.24983528685599665,-0.351610710983716,-0.4095444284736837,0.1650356951866067,0.09924385290594898,0.08221977708417913,0.0931997292773529,5.0
33,-5.92819289160366,-0.8883112138160032,-0.5361007868020932,0.4209386749811446,0.16026874172281808,0.5883846930306846,-0.05069510797792743,0.011006778801725004,0.006604430645794236,0.12195647856011066,5.0
34,6.011824448656659,-0.7232723839126532,-1.5970133435427456,0.5110324646483447,0.06816576468688071,0.21321079761926454,0.17554889160566978,-0.2598441690385374,-0.04975663356924498,-0.10901991111531623,2.0
35,0.23509818849116962,-0.7964136281676164,-0.887755595339243,-0.4005686504778326,-0.41419746747732383,-0.34777968285784483,-0.38310154773596605,9.317847590152712e-05,-0.15961104375351787,0.052766763352932504,5.0
36,11.439659501605789,-0.14816891756476985,0.5810766241936594,0.9664531680720619,-1.3240261153509945,-0.2558667079292271,0.03800470904787786,0.011841441353751987,-0.08771145195588613,0.04945964778928439,3.0
37,-5.307948275208489,-1.2468029008443178,-2.492055790172753,0.2928988574541069,1.0354345093598303,-0.20854786750028598,0.007074193941131445,-0.07154344932986809,-0.1888275149788146,-0.2219668262726496,5.0
38,-5.837365239552886,-0.7953821643259987,-0.0966641048817327,0.9278423995807836,-0.03135281703671051,0.45036269704195564,0.15434009294564097,0.03638135666962349,0.0675188553554286,0.08261606712396612,5.0
39,36.960566277672875,0.5157994388886797,-0.5834715130236398,4.6130692622468965,-2.5166704787648175,-0.5724535528311048,-0.2220744999502688,-0.22211056829544396,-0.08618387081182277,-0.08560917778628324,3.0
40,-4.71483871129152,-1.071564155472714,-1.5789807347530131,0.016127700729467332,0.27127600849596994,-0.3630644428960038,0.1403016197542898,-0.02586576228723266,-0.13673930089251746,-0.09251534850350487,5.0
41,-5.785525896549536,-0.975055451669028,-1.2069291208770565,0.9993764267644635,0.7878734003406893,1.0628469636110425,-0.5589916203823386,-0.021839873442862028,0.11932054699568688,0.25942248643391075,2.0
42,-1.4320333122697406,-0.9935625604347216,-1.665608776761208,-0.28720047248671865,0.0196340747926429,-0.26048592495846046,-0.045328986307150085,0.12252033730730019,-0.09302824183457532,0.0012554688760214043,5.0
