,0,1,2,3,4,tag
0,27.2077414109711,-0.04817022455324996,-1.080844470924294,1.1349034264315685,-1.0194506528061935,3.0
1,4.063505381206556,-1.0912073532157747,-2.9013935876745207,-0.3578805750151594,0.7909105452529288,2.0
2,11.799661419104126,-0.5414762026609863,-1.1507785823394934,-0.6425589019019343,-0.48057044448627645,5.0
3,1.8405403038514996,-0.9957020076826648,-2.183806735210431,-0.2440493800785712,0.28156907104467704,5.0
4,6.667347082581213,-1.0795240646880946,-3.25716046448531,-0.3110149243737523,0.9596811537041503,2.0
5,5.1866816758297,-0.8643959079942479,-1.992537565806065,-0.3403065410058497,0.16702179640847628,5.0
6,-2.8080786534468336,-0.7607773075486413,-0.41060016062680865,-0.31744186111504213,-0.6595132318290734,5.0
7,-5.045133760647935,-0.7912719743219527,-0.43814599487885053,0.3765548980997478,-0.21226755406343076,0.0
8,-3.112044443905728,-0.7959160292055172,-0.5313924178392485,-0.3009824607103595,-0.5241736336201669,0.0
9,-1.858994603270776,-0.9233663835524573,-1.2865659147210038,-0.4654257024643954,-0.18017718855329762,5.0
10,2.5506299464549316,-0.7846015903754684,-1.176209996600208,-0.44999858008312976,-0.3038536053965977,5.0
11,-5.4509858375569245,-0.71666083727094,0.10737890702937392,-0.18022002021999523,-0.38600949080985514,5.0
12,1.2441924460664309,-1.2132973420159852,-3.299798868701539,0.12455931872898555,1.3206786179692436,2.0
13,1.363903642540273,-0.7007792717003324,-0.902974720113327,0.6563605137942783,0.16441771779747905,3.0
14,-5.377682044014919,-0.9215826123282684,-1.066050250252081,0.2609128497503382,0.13040936885593452,2.0
15,-1.125453942194335,-1.0252749532958452,-2.0006060020334,0.0027256780550169763,0.2376033478710043,5.0
16,-3.9115604902603365,-0.937015990768655,-1.3247022900973524,0.3795331047080562,0.29284195831655707,5.0
17,2.4138502486770888,-0.9497367383084863,-2.066836041197825,-0.22524468828269392,0.29973332834300814,2.0
18,-5.187130866089179,-1.3141900889413636,-3.0222094612290795,0.35062434050233876,1.5558691489967926,5.0
19,1.9616299755506557,-0.9971749065227526,-2.2196132828209088,-0.21651029945576658,0.2600453039861243,5.0
20,6.253466108519345,-0.9991953118338467,-2.7608734123241296,-0.3482796744773499,0.5668039251333108,2.0
21,-4.00343951431868,-0.6274040201028306,-0.035171630021118304,1.8603452517617964,-1.033904424004745,5.0
22,-7.083707442972348,-0.6664687438422373,0.15483023178537614,1.0201949825558907,-0.03928185512232978,5.0
23,-3.0418059462147173,-1.3674399542194784,-3.4681566786922335,0.19475684043907532,1.671903126464574,5.0
24,-2.2939860040644273,-1.3151281332332407,-3.2682889161906994,0.026607619287380292,1.2868289557797297,5.0
25,5.781891307573832,-0.8641426156985271,-1.987630118418808,-0.499945024410209,-0.1740370504292374,5.0
26,4.278174897653359,-0.8963672682859655,-1.9972596313564654,-0.3040949911309338,0.04411569223644745,2.0
27,-4.60873062856338,-0.8672576854878711,-0.765972810817863,-0.10188200727890792,-0.2949556831986828,1.0
28,8.850082239589131,-0.8676964494062468,-2.7445695724653207,0.982357343716912,0.22254672077372295,1.0
29,-3.851979948977238,-1.227753356532779,-2.677901313891587,0.07959245850398163,0.9931763287777704,5.0
30,18.71813553033204,-0.2321565909552831,-0.6177074153371296,-0.2480032332459495,-0.6166165740532421,5.0
31,-5.464086999408871,-0.9575770264919361,-1.104576173046761,-0.012542583251399729,0.09681880394405325,5.0
32,4.132219081153493,-1.0174330513869834,-2.653706909607467,-0.19916943585186445,0.7199102468998455,2.0
33,-2.7428143269168666,-0.7748150312851907,-0.4967637030709091,-0.24556820819414385,-0.4491070980623683,5.0
34,-1.7187085851063084,-0.9124563771896371,-1.2965245477943892,-0.205481941901315,-0.25308008725120595,5.0
35,-5.981262225286036,-0.8471670078031658,-0.7009966701683193,0.5183723378409073,0.1586084776136977,5.0
36,-1.5447275973406378,-1.0994089892324572,-2.3077113614561684,-0.027001328701571133,0.5023278862798893,2.0
37,0.17203293912803733,-1.103549824302768,-2.5382056921743112,-0.012197361113455795,0.5344690870226793,2.0
38,5.956989529866168,-0.7621222069483542,-1.7789703554963023,0.540488652687427,0.15194627876086358,2.0
39,0.18069794099282693,-0.8038180682697551,-1.0220095147067305,-0.327086743935378,-0.3410032144466807,5.0
40,11.38839644904302,-0.19001350458424418,0.2718101714729161,1.1420531729675132,-1.3328431054552907,3.0
41,-6.252527373311672,-0.7100925200564442,-0.26126884798272615,2.2663889706129576,-1.3893869311508629,5.0
42,-5.366992529443874,-1.23753227121428,-2.5767834070688878,0.24988632054657509,1.187977668109851,5.0
43,-5.8905647397062095,-0.7473806723628866,-0.3092218730536695,1.0502115595344468,-0.04829610066128682,5.0
44,36.90557184864246,0.33276088824376093,-1.2534084474785008,4.713478712751639,-2.4468732797403048,3.0
45,-4.772043875798866,-1.0579823138959983,-1.6897720844395745,0.03180170978714056,0.38612641657944957,5.0
46,-5.83921745253425,-0.9359151904028751,-1.3850725107914006,1.0624565720146362,0.7873988775521994,2.0
47,-1.4882584222894204,-1.0009043389659114,-1.7745125847640495,-0.2721637500905836,0.1343013822697365,5.0
48,-1.5830374342780966,-0.7833549933314751,-0.6847745774173745,-0.2273834744220577,-0.3608031588933272,3.0
49,-6.6687530034119264,-0.7648248422300737,-0.5215500648481934,2.0277854641823154,-0.14044167510414501,2.0
50,-2.922493573854026,-0.914605385004073,-1.2766985032267566,0.036472465101676864,0.13953332589531842,5.0
51,-0.156847488384452,-1.1315738288610067,-2.6502075425500546,0.01585245382954082,0.7395873090106553,5.0
52,0.7856107176001594,-0.8159368349189091,-1.1595912352389048,-0.22132525215765947,-0.29648472787666985,2.0
53,-4.495445438143351,-0.7894959141244805,-0.389571572961024,-0.022182733303542455,-0.27581716505442416,5.0
54,-6.616965718696082,-0.81463089051036,-0.46796377695644614,0.5127691948471836,-0.08597627374749309,0.0
55,19.388199957584288,-0.034222144949313124,-0.09680401013565738,1.6236028337831132,-1.0607162587762928,5.0
56,-6.137692982572598,-0.744959411648529,-0.053219310670273676,0.24798393283071776,-0.41077561001989327,0.0
57,16.83989254710507,-0.7743801955903519,-3.0109033019064264,-0.40543823371752485,0.7924186884117552,2.0
58,0.08223361302069161,-0.941804990627844,-2.1298605101914334,2.027927173650335,-1.0130521488335291,5.0
59,-4.906684818341475,-0.481854032715563,0.7479203576677338,2.183212213242878,-0.3036962658330645,5.0
60,1.0982507998533115,-1.0853703412614313,-2.622970960128412,0.0658898178041401,0.7308984927970279,2.0
61,4.670899168955431,-0.7015057087361534,-1.0806546552640288,-0.2835888827150621,-0.3026247865737982,5.0
62,11.568122223309828,-0.5439703840946429,-1.148879165587841,-0.5123891994943552,-0.48243250080104233,5.0
63,-1.7731851665422964,-0.8811962995257825,-1.113657736609992,-0.35376311113703557,-0.3038822496219953,5.0
64,3.012725385685058,-0.40590092099895614,0.15894055125702397,1.9396983568757653,-0.2985255825531628,5.0
65,-1.1713826201381217,-0.7595513540550671,-0.7901392733368631,0.1643604438579691,-0.1975076925916343,5.0
66,-2.013970586291505,-0.8195381339940329,-0.9046761561666001,0.0585064810529913,-0.21506601524342697,5.0
67,-1.5665144198605343,-0.8769562163381542,-1.1698135088599768,-0.20779427006354578,-0.15218417820485766,5.0
68,-0.12615300037326024,-0.9594758455093979,-1.7787225197649155,-0.18961877538770336,0.2737793115881795,5.0
69,-5.0930265879168495,-1.0108046104798076,-1.5064268233509561,0.3359849140606538,0.1721803571247828,5.0
70,-5.260989100702554,-1.0468351890797243,-2.3362449030407517,3.0582758007897928,0.23513657584053424,2.0
71,-2.405556224793552,-1.1261170110262304,-2.334106709471325,-0.09035214503282762,0.6604885771925165,5.0
72,-6.903926581615382,-0.661185980400571,0.3282749682792128,0.5124567280635624,-0.30548767708799884,0.0
73,-4.4241832939428,-0.19507659090266968,2.0403015051169553,2.391645476921017,0.25314877732489055,1.0
74,-2.8887432828526425,-1.3149090232941467,-3.3363832557449378,0.44934098015831286,1.582542909550239,2.0
75,-5.3198816575429255,-0.9290379232564666,-1.1291911358489084,0.2736461211898256,0.29519104254764755,1.0
76,-3.094099090710133,-0.8146854609590332,-0.6610808359857265,-0.22711192474569644,-0.3233643059855941,5.0
77,1.3191169584445257,-0.792160181077792,-1.125363339337889,-0.2134756243908015,-0.37223089706696993,5.0
78,-1.6175303266022252,-0.8576925317396634,-1.0360291004827928,-0.26784633204414005,-0.3295200390366811,5.0
79,4.013797806882424,-0.8629144207827568,-1.8342906224641937,-0.22841635369658697,0.20174163362709616,5.0
80,-5.058169900684324,-0.775791927719325,-0.29722787831143005,0.14253378403808573,-0.2279815707701753,0.0
81,-6.217839436375684,-0.8742676345893566,-0.7825515859933174,0.44305175325673096,0.03895000461746015,2.0
82,17.651726427285677,0.6630932069542483,3.415832983505946,2.761275904850627,1.353108565976495,3.0
