,Unnamed: 0,amplitude,anderson_darling,autocor_length,beyond1Std,con,eta_e,fluxPercentileRatioMid20,fluxPercentileRatioMid35,fluxPercentileRatioMid50,fluxPercentileRatioMid65,fluxPercentileRatioMid80,gskew,id,linearTrend,maxSlope,mean,meanVariance,mean_variance,medianAbsDev,medianBRP,pairSlopeTrend,percentAmplitude,percentDifferenceFluxPercentile,q31,rcs,skew,smallKurtosis,std,tag
11,11,0.7190002500000006,1.0,1,0.0,0.0,3.629561081948855e-08,0.12015126846885055,0.19609512677808064,0.34789597669563976,0.41567092485514334,0.5679018079454634,-0.7634474999999981,CSS1611071230074109142,-0.0001842828270592652,1.725774225780206,20.49519348598131,0.01684084190924242,0.01684084190924242,0.1832010000000004,0.4766355140186916,-0.03333333333333333,0.06926383476475606,0.056486768907614365,0.3918494999999993,0.12313255281670205,-1.6286179000320975,3.1846624277585094,0.3451563133967463,5.0
12,12,1.1854247499999992,0.9999999999999996,1,0.0,0.0,9.740697281535427,0.15243453787003028,0.2257124189576308,0.29527014122732137,0.4556968387194037,0.7904211690204568,-0.8384989999999988,CSS1611071180094132061,-0.0017530537171967552,1.4335664335713825,19.983025652777773,0.030743212135512992,0.030743212135512992,0.2970000000000006,0.5347222222222222,0.03333333333333333,0.10298227750017387,0.09882975869982016,0.5867242500000032,0.08145419304079282,-0.9832540795866254,1.000565975409879,0.6143423967527452,0.0
13,13,0.09562474999999893,1.0,1,0.11666666666666667,0.0,3.936515295318666,0.15513697301910032,0.2572752776305449,0.3956122092797856,0.5100257268813767,0.6780843169448453,-0.03845050000000328,CSS1611071121144136942,0.0001346968295966407,0.9715527360827872,16.524061658333334,0.004255845427441964,0.004255845427441964,0.028999999999999918,0.9,0.1,0.035906589660460474,0.009361014348095336,0.06045050000000174,0.10100714875748824,4.818850467624121,42.97515102216025,0.070323852251387,4.0
14,14,0.11704999999999988,0.999999993464974,1,0.3333333333333333,0.0,6.005710672122872,0.13821938022626865,0.3246433841613348,0.5086079685194356,0.6650270536153476,0.761928184948355,0.06550000000000368,CSS1611071120084120846,0.00016766118690115516,0.006046202901978954,14.679152272727272,0.004594184411005061,0.004594184411005061,0.043649999999998634,0.4848484848484849,-0.1,0.0185548902739153,0.01384042998600971,0.1030250000000006,0.0922271151604056,0.6775345701979837,2.0716744035115187,0.06743873253813315,4.0
15,15,0.7720510000000012,1.0,1,0.0,0.0,218.33305598451943,0.06483932862038855,0.1924211802933153,0.2638340308986545,0.4595437986701349,0.8029231076923323,-0.9453010000000076,CSS1611071010084108990,-0.0005402466736301039,0.4445415719625209,20.47552908,0.01704981560878374,0.01704981560878374,0.1433005000000005,0.61,0.03333333333333333,0.06651404017867997,0.05322479354108041,0.28532399999999924,0.1307623487950893,-1.5677505288280502,2.8780139322995155,0.34910399530628944,0.0
16,16,0.0916997499999992,0.9999885870763042,1,0.2638888888888889,0.0,0.023186226190475626,0.17128571338608545,0.27015283471558044,0.6165026228124807,0.6687699544707529,0.8173854999086856,-0.025900000000000038,CSS1611070010164112041,0.00014813549318649748,0.3022227772169361,16.047751319444444,0.003672230219871878,0.003672230219871878,0.03719949999999983,0.5277777777777778,0.03333333333333333,0.012376522164205324,0.00988875085234969,0.0970742499999986,0.10472593562849304,0.01212218074765114,1.5948096721500908,0.0589310373562527,4.0
17,17,0.11950000000000037,1.0,1,0.2391304347826087,0.0,17.967932372393154,0.06654512306289748,0.16681859617137612,0.2529626253418425,0.553327256153142,0.9061075660893269,-0.1294000000000004,CSS1611061320184156776,0.00023914873097335108,0.7417767676435084,15.556054347826086,0.004630170924269566,0.004630170924269566,0.024549999999999628,0.5,0.03333333333333333,0.012365881205400707,0.014079264849324931,0.05497500000000066,0.11923696229907495,-1.1648763948294,0.09516999026410257,0.0720271905376615,4.0
18,18,0.17405000000000026,1.0,1,0.125,0.0,7.769841286731278e-06,0.09836623553438337,0.17426820966644418,0.2474472430224612,0.3485364193328823,0.5020422055820238,0.32949999999999946,CSS1611061290234141895,1.2627699165300955e-05,0.008266666666666743,15.053224264705884,0.006332349610598116,0.006332349610598116,0.037049999999999805,0.8382352941176471,0.1,0.032534326274144765,0.019535223910369427,0.07314999999999827,0.1085067074211632,2.247829488769513,10.213821559940632,0.0953222788108564,4.0
19,19,1.05209975,1.0,1,0.0,0.0,0.4808017725382691,0.0615401404753605,0.14225632329608875,0.22613988514779976,0.4181844363841106,0.6342507001489729,-1.6768010000000046,CSS1611061210044109538,-0.0006369298874586277,6.338844626420599,20.579982586666667,0.025320862871443615,0.025320862871443615,0.1555989999999987,0.6933333333333334,0.16666666666666666,0.09243632757782456,0.07454397982122138,0.3429989999999989,0.10798049093024292,-2.02908550885516,4.068827188774002,0.5211029169736842,5.0
20,20,1.2928505,1.0,1,0.0,0.0,0.017226079874108017,0.06708682311966148,0.13467037067750282,0.2267186333858519,0.3792188406998923,0.6574351107057007,-1.4938000000000002,CSS1611061091234116212,-0.00032613041908610333,7.772446864311509,20.54617501136364,0.025034021848140915,0.025034021848140915,0.14125049999999995,0.7159090909090909,0.16666666666666666,0.10669058543454946,0.0584013380730159,0.2673249999999996,0.09623883275324407,-2.5524978408935444,8.45576486532345,0.5143533941302042,5.0
21,21,0.5684752499999988,0.9999731005176437,1,0.0,0.0,520.0355378084324,0.18834735706579947,0.3409913700107851,0.4251348435814475,0.7277249190938505,0.8113268608414228,-0.6033010000000019,CSS1611051120134110028,0.00012070162851503846,4.4481130896893,20.539058275,0.015127071422568882,0.015127071422568882,0.2240505000000024,0.38333333333333336,0.03333333333333333,0.0555538032652448,0.04498264019468212,0.3941502499999992,0.09432993443712932,-0.7418271422014266,0.6280780521238865,0.31069580147822945,5.0
23,23,0.11317500000000005,0.4114365771231427,1,0.3040540540540541,0.0,3.1929263047597884,0.14514462809917478,0.30940082644628475,0.43801652892562665,0.5594008264462802,0.7551652892562001,0.00409999999999755,CSS1610301230374170682,9.416991879462957e-05,0.014985389245332813,13.17080945945946,0.0044348344147678775,0.0044348344147678775,0.04195000000000082,0.35135135135135137,0.1,0.011849753778746414,0.014701136376579934,0.08479999999999778,0.1336939648443627,-0.014385190722550128,-0.15120007852420692,0.05841035906116111,4.0
24,24,0.07584999999999997,0.9999940364578824,1,0.3448275862068966,0.0,0.01837265450936577,0.24890829694321784,0.4199417758369722,0.5764192139737948,0.6906841339155618,0.8180494905385727,0.01954999999999529,CSS1610301120204106685,0.00012022383050391478,0.1356988490733973,14.210648275862068,0.0033297171674928315,0.0033297171674928315,0.03769999999999918,0.3620689655172414,-0.1,0.014693518599947109,0.0096666959810044,0.07905000000000051,0.12285907670703085,0.7226818324694578,1.9845270378547428,0.04731743952534034,4.0
25,25,0.06644999999999968,0.9999999999999972,1,0.2125,0.0,2.244511043081971,0.06561679790024938,0.18197725284339,0.26509186351706404,0.4243219597550361,0.7795275590551192,-0.06160000000000565,CSS1610291660214144382,9.441228287671214e-05,0.11863285006013825,13.8331975,0.002692987213170427,0.002692987213170427,0.01425000000000054,0.6875,-0.1,0.010186021311179209,0.00825717897778581,0.030999999999998806,0.1268090202701626,-0.19952470971830089,3.3979857443871317,0.03725262398476112,4.0
26,26,0.06432500000000019,1.0,1,0.21153846153846154,0.0,0.6918974042336425,0.07069767441860518,0.19162790697674387,0.34790697674418514,0.5813953488372097,0.8111627906976683,-0.08329999999999771,CSS1610291630224109495,9.878617716031585e-05,0.13736435270121153,14.34180096153846,0.002521102132505552,0.002521102132505552,0.010650000000000936,0.6442307692307693,0.16666666666666666,0.0077522619470505845,0.007487584540053349,0.038100000000000016,0.11039372220454982,-1.200085416486178,0.6598863570451545,0.03615714498810478,4.0
27,27,0.5217750000000008,1.0,1,0.125,0.0,1096.1089092870336,0.019295302013422545,0.033317353787151414,0.050695110258869684,0.07490412272291462,0.4750719079578136,0.8643000000000001,CSS1610281400094114941,-0.0002655910990594627,0.1910613269389387,14.9514737375,0.01799254073374324,0.01799254073374324,0.02210000000000001,0.875,-0.03333333333333333,0.1088901355836546,0.056060952176191586,0.04180000000000028,0.08489782334591686,3.4968607883938767,15.853197730539826,0.269015000251461,4.0
29,29,0.09720000000000084,1.0,1,0.2661290322580645,0.0,2.262073126494341,0.09845559845559748,0.32432432432432245,0.6106821106821041,0.7522522522522584,0.8481338481338365,0.006750000000000257,CSS1610241600204126524,0.0001063757802607828,0.36464447164033664,14.97056370967742,0.004173775101405227,0.004173775101405227,0.02135000000000087,0.6290322580645161,0.03333333333333333,0.015532569042903024,0.010363938296552704,0.09515000000000028,0.06841371170685566,0.2708559202470597,2.0074706052250466,0.062483766065452286,4.0
30,30,0.0713499999999998,1.0,1,0.3145161290322581,0.0,0.29878920570688844,0.18654434250765767,0.2737003058103965,0.453363914373089,0.7675840978593269,0.8455657492354681,-0.05895000000000295,CSS1610231570224126275,0.00010016124178419163,0.10239760239561096,15.081591935483868,0.002818485811529616,0.002818485811529616,0.022350000000000314,0.3548387096774194,-0.03333333333333333,0.007096895977321774,0.008663313054910747,0.05954999999999978,0.12328862521778855,-0.6940288892639427,-0.7622368296058828,0.04250725288544077,4.0
31,31,2.4968000000000004,1.0,1,0.0,0.0,0.15704337675371416,0.06858275265397737,0.11614366552869035,0.1675398681195345,0.24851494177617706,0.3419071224804751,-3.7712004999999986,CSS1610231570204118948,-0.0016731442464826731,0.7641503924952113,20.05709833333333,0.05586831225195889,0.05586831225195889,0.3181499999999993,0.75,0.03333333333333333,0.22099047871257874,0.20972823994723194,0.7222000000000008,0.08597623709938361,-2.640963183849056,7.069843303240964,1.1205562325549108,2.0
32,32,0.2345500000000005,1.0,1,0.05128205128205128,0.0,0.3033618662671363,0.04437965662455474,0.1597019760285085,0.21995464852607666,0.2691933916423711,0.3997408487204412,0.3930000000000007,CSS1610231460284109296,3.304578928859985e-05,0.1290177117509688,14.70675,0.008260483400968787,0.008260483400968787,0.02650000000000041,0.8846153846153846,0.1,0.05565909400081626,0.02099714324581689,0.06754999999999889,0.06768807763300884,4.4164822339171215,24.654529842753945,0.12148486425719772,4.0
33,33,0.07864999999999966,0.8503229852165699,1,0.3333333333333333,0.0,0.002431311741192793,0.20555961960497707,0.3664959765910805,0.4806144842721414,0.6152158010241389,0.7951719092904126,0.02079999999999771,CSS1610230180074121576,0.00010694556516099611,0.007556775245594417,15.765312500000002,0.0026590328217868226,0.0026590328217868226,0.03285000000000071,0.22916666666666666,0.16666666666666666,0.00659125944440564,0.008672042021657859,0.06557499999999905,0.1910984047289536,0.3218504043858533,-0.3849102282303965,0.04192048338322607,4.0
34,34,3.3017505,1.0,2,0.0,0.021739130434782608,0.02160978078317911,0.0022117187463311185,0.007074470236552338,0.012194750621894243,0.90735004130309,0.9786855452515384,6.494750500000002,CSS1610220040324133781,-0.006018469876752244,1.9081395639044991,15.280995854166667,0.15609229152147916,0.15609229152147916,0.0367999999999995,0.8333333333333334,-0.03333333333333333,0.4605882063432916,0.4641248268637198,0.07464999999999833,0.25900138985012744,1.7917884217268956,1.6928267645757409,2.3852456596070977,4.0
35,35,1.8891495000000005,1.0,1,0.0,0.0,8.795828965799327,0.12060091642017175,0.2358135667476241,0.33399867112069537,0.5499814355668688,0.7230154243764748,-1.3268500000000074,CSS1610211260104103466,-0.0001633790894435913,11.598666300363199,19.721549219696968,0.038199864303089366,0.038199864303089366,0.31025050000000043,0.7045454545454546,-0.1,0.19495337616665345,0.09400775350350284,0.6179265000000029,0.10443377144704223,-1.7195963239377003,7.357629555762522,0.7533605040391222,3.0
36,36,0.20195000000000007,1.0,1,0.0,0.0,11.717607802535206,0.1904470300061264,0.32210655235762475,0.42804654011022,0.5646050214329474,0.7103490508266883,1.2904005000000043,CSS1610211180204120790,-1.5954066596181383e-05,0.7267732267757122,15.098466847826087,0.028057768736961742,0.028057768736961742,0.03655000000000008,0.9782608695652174,-0.03333333333333333,0.2833046563075063,0.010848552087000972,0.06914999999999871,0.05909745211174624,7.855051813079273,69.12143225659311,0.4236292910989881,4.0
37,37,0.12039949999999955,0.8779258563025221,1,0.3068181818181818,0.0,43.28157186612246,0.19894570931562608,0.3527164563531536,0.4209426146793436,0.570878703712608,0.7914484243303848,0.06719899999999512,CSS1610211040244121915,0.00014113863199115268,0.9864885114694704,16.790742022727272,0.004020107778361128,0.004020107778361128,0.0444495000000007,0.3636363636363637,0.03333333333333333,0.014860018553176563,0.012391928579112322,0.08777399999999602,0.1156187125149952,0.6450306017417553,1.507324705322609,0.06750059261002096,4.0
38,38,0.08774949999999926,0.9697320194903802,1,0.3181818181818182,0.0,319.6685869564645,0.23702462179249945,0.2995640998380257,0.3614781831030872,0.5985028048955977,0.8411559797121916,-0.04115049999999698,CSS1610200150154126336,0.00012624644112194255,0.3171907390296289,15.950809045454545,0.0030867106417041103,0.0030867106417041103,0.031049999999999574,0.2272727272727273,-0.2333333333333333,0.0073208093300378375,0.010017886958183321,0.05760000000000076,0.1465172205757953,-0.45000301381272295,-0.4459004135164295,0.04923553202439472,4.0
39,39,1.2000744999999997,1.0,1,0.0,0.0,8.907882734757688,0.16354875949580794,0.2855632065051353,0.3957316046674359,0.5259949764963922,0.8242210188110397,-1.5894484999999958,CSS1610131570194117494,-0.0010922787178633904,0.3746175651508983,20.089689805555555,0.03331506408661219,0.03331506408661219,0.38119999999999976,0.3333333333333333,0.03333333333333333,0.10413798528891156,0.10251538960783542,0.828349750000001,0.11915697023284914,-1.1354604291309598,0.6345856411301596,0.6692893033522428,2.0
40,40,1.7002502500000016,1.0,1,0.0,0.0,0.5480056202148765,0.057223705144893576,0.08676753255562633,0.15398963350788678,0.2516557100416999,0.42458124624871296,-2.2448000000000046,CSS1610131180104104884,-0.0015835942699097226,3.2243812283041624,20.128311796052632,0.04027930906793921,0.04027930906793921,0.24909950000000336,0.6644736842105263,0.1,0.1483328902076118,0.1529982158482072,0.4842494999999971,0.07426078405393291,-2.2532538968888085,4.7663531431708375,0.8107544918490506,5.0
41,41,1.7087007500000002,1.0,1,0.0,0.0,118.50716131918993,0.08789657764848302,0.14235315268198676,0.2419184127087893,0.35341385284215393,0.5874873337037884,-1.6805030000000016,CSS1610131150114102277,-0.0009367591503229547,30.869901845366158,19.95484342105263,0.041514104217703185,0.041514104217703185,0.3401994999999989,0.5197368421052632,0.03333333333333333,0.1369239581018576,0.15196770811629412,0.7331014999999965,0.10487211053413913,-1.3981216130050416,2.074744869755037,0.8284074494295278,5.0
42,42,1.630698999999998,1.0,1,0.0,0.0,9.65747460329312,0.12804948959611007,0.21875736658119466,0.27552129464501834,0.4444936161010915,0.7156158634748939,-2.511099999999999,CSS1610121600264129045,-0.0008092639089395206,0.12060608384446354,20.339543990000006,0.03355764126822966,0.03355764126822966,0.24430000000000085,0.68,-0.03333333333333333,0.14750768510686008,0.07756041432538051,0.44852475000000425,0.12393681128395828,-2.655313931167955,8.28111173954929,0.6825471207757966,2.0
43,43,2.1876,1.0,1,0.0,0.0,0.03159009265349032,0.08818578667466981,0.1194421551144162,0.1631117208933522,0.7687122955284225,0.8863547461119771,-3.7319495000000065,CSS1610121290034137586,-0.002452501851955861,0.8641324708413879,19.97133653174604,0.06701810437208426,0.06701810437208426,0.2608005000000002,0.7460317460317459,0.03333333333333333,0.1985200099825789,0.1830978462343628,0.6216994999999983,0.09470778556457622,-1.4923971868150174,0.7215666736439191,1.338441116134575,5.0
44,44,1.59960025,1.0,1,0.0,0.0,0.007279885099231602,0.0593965370486426,0.11299387524080537,0.2071404577477764,0.29470252027607224,0.36813998597522507,-2.572748999999994,CSS1610121230404110031,-0.0007934933104613575,0.10400595095495277,20.28274359574468,0.034468773076080594,0.034468773076080594,0.23574999999999946,0.6968085106382979,-0.1,0.14684973123991085,0.11792225616829435,0.4968747499999964,0.06488596650051097,-2.7349988260954663,7.81334154786386,0.6991212863620504,5.0
46,46,0.7855247500000004,1.0,1,0.0,0.0,96.24352522648121,0.0614638243166853,0.12449239561120087,0.2391302477867949,0.3614323104220272,0.7585238047202019,-0.1703020000000066,CSS1610111070074115832,-0.0004953649963895387,2.5075238202182617,18.36105010526316,0.021605728360245928,0.021605728360245928,0.14895050000000154,0.6513157894736842,0.1,0.07053110568148847,0.06935700552393305,0.2994240000000019,0.16011546490314588,-0.9312380774430924,2.0577132134388867,0.3967038609831807,5.0
47,47,4.09542525,1.0,1,0.0,0.0,1.4126798476002954e-05,0.9370771395363066,0.9428028384413044,0.9586347342019949,0.9723742582736892,0.993797026977427,0.2602514999999954,CSS1610110231174113878,-0.01094630111537041,0.5180482677476552,16.49911505,0.2379252188390196,0.2379252188390196,3.8875995,0.0,0.03333333333333333,0.2573025750096529,0.4968723365148826,7.816424499999999,0.15263700029369415,0.0018783733457318906,-2.0448835731755937,3.925555558921412,4.0
48,48,0.08432500000000065,0.999999924151944,1,0.4,0.0,0.02705104031533416,0.5049439683585968,0.6025049439683597,0.6888595912986147,0.7870797626895232,0.8754119973632144,0.042099999999997806,CSS1610110210234109164,0.0002143605972823931,0.08241895469404976,14.237372499999998,0.003917770595814275,0.003917770595814275,0.050700000000000855,0.075,0.03333333333333333,0.00851901314402193,0.010662824207492792,0.10272500000000127,0.16134053726073752,0.1346991816043439,-1.4693662333391242,0.05577875934215476,4.0
49,49,1.490749749999999,0.9999992237541836,1,0.0,0.0,471.22284260918997,0.3402100906872217,0.4800972611508275,0.5526737582326391,0.6408111749730155,0.8430980222806322,-0.2736990000000006,CSS1610101660414123208,-0.0007902678631541558,2.1803196802776115,19.6702625125,0.04282255141131765,0.04282255141131765,0.6826005000000013,0.1125,-0.1,0.08555302312102182,0.13008546282872868,1.4002002500000008,0.16767536842742714,-0.1909757612856792,-0.934854930942406,0.8423308277156456,5.0
50,50,2.202500500000001,1.0,1,0.0,0.0,0.011238221376943523,0.00436417412501107,0.03583405250285897,0.06622408549086092,0.11802243808920855,0.6766206467081719,-4.194848999999991,CSS1610100070274103261,-0.0037051247606559,0.018368282572216364,19.977502020833327,0.06743836617104076,0.06743836617104076,0.09420050000000303,0.8125,-0.1,0.20916665452726732,0.2113906895664293,0.2908742499999981,0.11477924053436225,-1.9525106436970088,2.811269900193404,1.3472500964636651,5.0
51,51,2.048150250000001,1.0,1,0.0,0.0,0.6845043137236428,0.014851864171289444,0.027142850192596955,0.041968852080799694,0.10150331562151056,0.9710903205668386,-3.845451499999996,CSS1610100070244133288,-0.003631633714657176,0.4707975873807431,20.077865765625,0.0632321010154871,0.0632321010154871,0.07929950000000119,0.84375,-0.16666666666666666,0.19571262766234654,0.1897531848746932,0.1659517500000014,0.13497610906433227,-2.2052133483695804,3.5458638096807107,1.2695656362673902,5.0
52,52,1.3802752500000004,1.0,1,0.0,0.0,12.895109780130165,0.07256455923706186,0.16974301696733549,0.2701700448855322,0.4429340695830245,0.6215020979865358,-2.282000000000004,CSS1610100040234111500,-0.0011165294900791548,3.7562437561712634,20.46045961111111,0.02901359851465715,0.02901359851465715,0.09140000000000192,0.8055555555555556,0.03333333333333333,0.12350509716856292,0.04175179721849242,0.23902424999999994,0.10431376205351814,-3.335781399601926,11.59997227484376,0.5936315605821358,5.0
53,53,1.49130025,1.0,1,0.0,0.0,32.06441760455333,0.03078263650509772,0.0824176404745291,0.2288674477792672,0.3859533572508844,0.5381801480558951,-2.3548999999999936,CSS1610090151174125109,-0.0009211900561033224,5.894179497724145,20.3299560875,0.030737425209621326,0.030737425209621326,0.16650050000000327,0.8125,-0.03333333333333333,0.13365369124148954,0.06929555014718594,0.33777525,0.14060256074906896,-2.9928873666001703,10.121396140741576,0.624890504754417,2.0
54,54,0.8436005000000009,1.0,1,0.0,0.0,0.029811006056978912,0.05719921104536455,0.1674495001020221,0.3723063320410817,0.4905128205128216,0.7021022920492428,-1.2172010000000029,CSS1610090121204115828,-0.0006435876793260513,6.349437582939053,20.334657875,0.02284819693061967,0.02284819693061967,0.1970489999999998,0.5113636363636364,-0.03333333333333333,0.0755877888462209,0.07169641855104228,0.5727510000000002,0.12392201147925297,-1.3625784479519107,1.3892018917933426,0.4646102676447761,1.0
55,55,1.6768999999999998,1.0,1,0.0,0.0,14.917519877473154,0.09442297531889238,0.21012755679673836,0.30877726620877066,0.4189765265303044,0.6432198656502377,-3.146599000000002,CSS1610071320374137623,-0.0010518567194375806,13.720661406310539,18.98720659281437,0.04164246075602535,0.04164246075602535,0.20149999999999932,0.8383233532934131,0.03333333333333333,0.21728763468051868,0.06940319589956988,0.3946505000000009,0.09574641730008436,-3.4822447361114355,14.641857281821736,0.7906740054078182,1.0
56,56,1.89852475,1.0,1,0.0,0.0,0.1748084193940051,0.04444957180600799,0.10181735772461188,0.13748107688825326,0.26699686145257784,0.9107729607037002,-3.1817020000000014,CSS1610071260154236648,-0.0019182619468486478,1.9256474936727697,20.126998625,0.056951878512210986,0.056951878512210986,0.22384950000000006,0.75,-0.03333333333333333,0.17439869939400549,0.17721430881951866,0.5223252500000015,0.07907797117732612,-1.8569843599347025,2.0392210012904304,1.1462703805064376,5.0
57,57,0.08090050000000026,0.9935676995289556,1,0.35,0.0,4.815901684607914,0.13183060109290454,0.2138114754098374,0.4200887978142067,0.6366188524590206,0.8374180327868859,-0.039101000000002266,CSS1610061321034114619,6.651277850058916e-05,1.7532467532527638,16.09910997,0.002866796065607509,0.002866796065607509,0.03154950000000056,0.46,-0.03333333333333333,0.008264924678034233,0.00909079618981383,0.0605257500000036,0.10607091211092663,-0.3010884333278748,0.2570820651555121,0.046152865121778616,4.0
58,58,1.5213247499999998,1.0,1,0.0,0.0,2.3666407150734603,0.03579328971213905,0.059154467326742115,0.1542459005703332,0.40702358081231227,0.8471159778688485,-1.4028000000000065,CSS1610051290094112842,-0.001957697491360868,0.3937417099745692,20.298821375,0.0424097497424859,0.0424097497424859,0.14555000000000007,0.5803571428571429,-0.1,0.11223831119136801,0.13541270009502904,0.4319740000000003,0.08022609481702186,-1.3092598169493408,0.5270027656167797,0.8608679345811736,5.0
59,59,2.137974999999999,1.0,1,0.0,0.0,0.895795392235313,0.10623478818033924,0.18505259281397127,0.28428858159156833,0.4507551487151674,0.6513512598814089,-3.084102000000001,CSS1610051040264100999,-0.0013234396499790149,1.4236619296032214,20.322321184210523,0.04448100895543707,0.04448100895543707,0.2624500000000012,0.7105263157894737,0.03333333333333333,0.18221079529560752,0.08487584630330376,0.4954000000000001,0.1924220798893921,-2.989822175013308,9.9597522912089,0.9039573505901368,2.0
