CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification
MLS160118:073202+304127,113.00722, 30.69082,20160118.28,19.40,1601181300914107753,yes,10775,no,2016-01-18,10775,yes,AGN," SDSS mag 20,5    "
MLS160118:080813+294406,122.05215, 29.73489,20160118.30,20.60,1601181290994110227,yes,11022,no,2016-06-14,11022,yes,SN?," SDSS mag 22,5    "
MLS160118:080529+292754,121.37256, 29.46497,20160118.30,20.22,1601181290994104540,yes,10454,no,2016-06-14,10454,yes,SN," SDSS mag 21,0    "
MLS160118:075823+292700,119.59451, 29.45001,20160118.30,20.16,1601181290974104082,yes,10408,no,2016-06-14,10408,yes,AGN," SDSS mag 20,6    "
MLS160118:075105+290548,117.76909, 29.09662,20160118.42,20.00,1601181280974124081,yes,12408,no,2016-01-18,12408,yes,AGN," SDSS mag 21,8    "
MLS160118:072343+262839,110.92874, 26.47745,20160118.25,21.14,1601181260934112810,yes,11281,no,2016-02-29,11281,yes,Unknown," SDSS mag 22,5    "
MLS160118:075622+252717,119.09200, 25.45476,20160118.34,20.95,1601181251004111605,yes,11160,no,2016-06-14,11160,yes,SN?," SDSS mag 21,2    "
MLS160118:071916+253836,109.81781, 25.64331,20160118.26,19.19,1601181250934120683,yes,12068,no,2016-02-29,12068,yes,AGN," mag 20,0     "
MLS160118:082538+152602,126.40903, 15.43390,20160118.40,20.68,1601181151134105895,yes,10589,no,2016-02-29,10589,yes,SN?," (PS16dw) SDSS mag 18,1   "
MLS160118:082057+160701,125.23559, 16.11681,20160118.40,19.19,1601181151124119736,yes,11973,no,2016-01-18,11973,yes,SN," SDSS mag 20,6    "
MLS160118:000518+080749,  1.32434,  8.13035,20160118.11,20.62,1601181080024107177,no,10717,no,2016-01-18,10717,yes,AGN," SDSS mag 22,0    "
MLS160115:081837+181038,124.65470, 18.17719,20160115.39,20.64,1601151171114120080,yes,12008,no,2016-02-29,12008,yes,AGN," SDSS mag 21,0    "
MLS160115:081707+173238,124.27740, 17.54392,20160115.39,19.28,1601151171104105211,yes,10521,no,2016-02-29,10521,yes,AGN," SDSS mag 20,1    "
MLS160115:081824+164723,124.59901, 16.78969,20160115.39,20.01,1601151161114112203,yes,11220,no,2016-06-03,11220,yes,AGN," SDSS mag 21,0    "
MLS160114:070638+253952,106.66008, 25.66446,20160114.33,20.38,1601141250904125751,no,12575,no,2016-04-04,12575,yes,Unknown," mag 21,2     "
MLS160114:070638+253952,106.66008, 25.66446,20160114.33,20.38,1601141250904125751,no,12575,no,2016-04-04,12575,yes,Unknown," mag 21,2     "
MLS160114:033615+182926, 54.06375, 18.49065,20160114.13,20.21,1601141180484101670,no,10167,no,2016-03-26,10167,yes,AGN," mag 21,5     "
MLS160114:032154+173746, 50.47552, 17.62956,20160114.10,19.26,1601141170454104701,yes,10470,no,2016-03-14,10470,yes,SN," (PS16ib) SDSS mag 21,2   "
MLS160114:120846+004022,182.19152,  0.67269,20160114.53,20.62,1601141001694113490,yes,11349,no,2016-05-08,11349,yes,AGN," SDSS mag 21,6    "
MLS160114:120342-011939,180.92455, -1.32740,20160114.53,20.54,1601140011684116230,yes,11623,no,2016-03-18,11623,yes,SN," SDSS mag 18,1    "
MLS160114:120444-012058,181.18477, -1.34950,20160114.53,19.89,1601140011684115848,yes,11584,no,2016-03-18,11584,yes,AGN," SDSS mag 20,8    "
MLS160114:120309-001509,180.78603, -0.25263,20160114.53,19.33,1601140001684116541,yes,11654,no,2016-05-08,11654,yes,SN," SDSS mag 21,1    "
MLS160113:071320+241656,108.33290, 24.28216,20160113.28,20.65,1601131240924114915,yes,11491,no,2016-04-04,11491,yes,AGN," mag 21,7     "
MLS160113:081253+224756,123.22000, 22.79902,20160113.40,20.07,1601131231064101641,yes,10164,no,2016-06-05,10164,yes,AGN," SDSS mag 20,5    "
MLS160113:071237+231929,108.15357, 23.32459,20160113.28,20.31,1601131230934119991,yes,11999,no,2016-06-05,11999,yes,AGN," mag 21,8     "
MLS160113:080518+203934,121.32399, 20.65956,20160113.35,20.45,1601131211064102538,yes,10253,no,2016-04-17,10253,yes,AGN," SDSS mag 21,0    "
MLS160113:081449+202609,123.70475, 20.43580,20160113.35,19.94,1601131201084123398,yes,12339,no,2016-06-04,12339,yes,AGN," SDSS mag 21,2    "
MLS160113:070941+202603,107.42090, 20.43405,20160113.32,20.94,1601131200944137994,no,13799,no,2016-06-04,13799,yes,Unknown," mag 22,0     "
MLS160113:081557+192711,123.98661, 19.45305,20160113.35,20.84,1601131181094121741,yes,12174,no,2016-06-04,12174,yes,AGN," SDSS 21,2     "
MLS160113:080059+184141,120.24726, 18.69460,20160113.41,20.71,1601131181064107414,yes,10741,no,2016-06-05,10741,yes,AGN," SDSS mag 21,6    "
MLS160113:081746+174113,124.44206, 17.68692,20160113.40,20.97,1601131171104108661,yes,10866,no,2016-02-29,10866,yes,AGN," SDSS mag 21,1    "
MLS160113:104514+075525,161.30688,  7.92360,20160113.47,19.74,1601131081484106615,yes,10661,no,2016-04-24,10661,yes,AGN," SDSS mag 20,4    "
MLS160113:104422+065416,161.09272,  6.90452,20160113.47,21.18,1601131071494107789,yes,10778,no,2016-05-09,10778,yes,Unknown," mag >22,5     "
MLS160113:104143+060716,160.43085,  6.12122,20160113.47,20.43,1601131051484113150,yes,11315,no,2016-06-14,11315,yes,AGN," SDSS mag 21,0    "
MLS160113:135222-121345,208.09227,-12.22925,20160113.54,20.82,1601130121894117108,no,11710,no,2016-05-08,11710,yes,Unknown, mag >22     
MLS160113:140141-104644,210.42265,-10.77884,20160113.54,20.38,1601130101924101730,yes,10173,no,2016-04-25,10173,yes,AGN," SDSS mag 21,0    "
MLS160113:135044-095300,207.68403, -9.88340,20160113.54,19.52,1601130101904123396,no,12339,no,2016-05-08,12339,yes,AGN," mag 21,0     "
MLS160113:135028-090008,207.61799, -9.00233,20160113.55,20.09,1601130091904115594,no,11559,no,2016-02-11,11559,yes,AGN," mag 21,0     "
MLS151231:042154+314637, 65.47565, 31.77700,20151231.22,20.95,1512311310524109937,yes,10993,no,2015-12-31,10993,yes,Unknown, mag >22     
MLS151221:051923+155435, 79.84544, 15.90970,20151221.28,15.77,1512211150724121498,yes,12149,no,2016-03-10,12149,yes,CV," (CSS111118) SDSS mag 17,6   "
MLS151221:094510+063500,146.29359,  6.58342,20151221.49,20.56,1512211071354101788,yes,10178,no,2016-02-27,10178,yes,AGN," SDSS mag 22,4    "
MLS151219:073307+235629,113.28072, 23.94130,20151219.41,19.06,1512191240964102886,yes,10288,no,2016-03-12,10288,yes,SN," SDSS mag 16,4    "
MLS151218:024918+163148, 42.32386, 16.52996,20151218.13,20.33,1512181160384105230,no,10523,no,2016-01-20,10523,yes,AGN," mag 21,5     "
MLS151218:021018+151825, 32.57596, 15.30706,20151218.09,18.87,1512181150304102387,yes,10238,no,2015-12-18,10238,yes,SN," SDSS mag 20,8    "
MLS151217:023122+241102, 37.84011, 24.18384,20151217.20,21.06,1512171240334106652,yes,10665,no,2015-12-17,10665,yes,AGN," SDSS mag 22,7    "
MLS151217:022308+235503, 35.78397, 23.91754,20151217.18,21.05,1512171240314101914,yes,10191,no,2015-12-17,10191,yes,SN?, SDSS mag 19    
MLS151217:023330+230658, 38.37529, 23.11605,20151217.20,21.01,1512171230334106198,yes,10619,no,2015-12-17,10619,yes,AGN," mag 22,5     "
MLS151217:024628+211256, 41.61543, 21.21559,20151217.22,20.82,1512171210374110374,yes,11037,no,2015-12-17,11037,yes,Unknown, SDSS mag >22    
MLS151217:024307+204519, 40.77869, 20.75515,20151217.23,20.69,1512171210364103293,yes,10329,no,2015-12-17,10329,yes,AGN," SDSS mag 22,4    "
MLS151217:021506+212936, 33.77664, 21.49341,20151217.15,18.80,1512171210304115454,yes,11545,no,2015-12-17,11545,yes,Flare," SDSS mag 21,0    "
MLS151217:024714+194429, 41.80680, 19.74144,20151217.22,20.59,1512171200374104208,yes,10420,no,2015-12-17,10420,yes,SN," SDSS mag 21,5    "
MLS151217:024454+201547, 41.22474, 20.26317,20151217.23,17.06,1512171200364114128,yes,11412,no,2015-12-17,11412,yes,HPM, NLTT_8855      
MLS151217:024119+195138, 40.32830, 19.86050,20151217.23,20.89,1512171200364107039,yes,10703,no,2015-12-17,10703,yes,AGN," SDSS mag 21,6    "
MLS151217:022256+194806, 35.73374, 19.80170,20151217.18,21.33,1512171200324105043,yes,10504,no,2015-12-17,10504,yes,AGN," SDSS mag 22,2    "
MLS151217:095953+131730,149.97013, 13.29175,20151217.46,21.46,1512171131354105778,yes,10577,no,2016-02-15,10577,yes,Unknown," SDSS mag 22,5    "
MLS151217:095740+131540,149.41624, 13.26110,20151217.46,20.02,1512171131354105284,yes,10528,no,2016-02-15,10528,yes,AGN," SDSS mag 21,5    "
MLS151217:094547+125200,146.44406, 12.86660,20151217.42,21.61,1512171121334118762,yes,11876,no,2016-03-15,11876,yes,Unknown," SDSS mag >22,5    "
MLS151217:111932+101403,169.88403, 10.23425,20151217.48,20.42,1512171101554108106,yes,10810,no,2016-05-11,10810,yes,Unknown," SDSS mag 21,2    "
MLS151217:111232+091557,168.13461,  9.26580,20151217.48,20.57,1512171091544110716,yes,11071,no,2016-05-11,11071,yes,AGN," SDSS mag 20,7    "
MLS151217:111138+062210,167.90766,  6.36937,20151217.48,21.14,1512171051554114574,yes,11457,no,2016-05-10,11457,yes,Unknown, SDSS mag 22    
MLS151217:123936-054222,189.89887, -5.70619,20151217.51,19.78,1512170051754112744,no,11274,no,2016-03-28,11274,yes,SN, mag 22     
MLS151217:124433-051228,191.13684, -5.20785,20151217.51,17.85,1512170041774104154,yes,10415,no,2016-05-10,10415,yes,SN," SDSS mag 16,8    "
MLS151217:125630-012054,194.12622, -1.34836,20151217.53,18.58,1512170011804115875,yes,11587,no,2016-03-31,11587,yes,SN," SDSS mag 21,6    "
MLS151216:050124+203818, 75.35063, 20.63830,20151216.29,15.62,1512161210664101922,no,10192,no,2016-04-02,10192,yes,CV, CSS091024      
MLS151216:092922+143553,142.34034, 14.59801,20151216.47,19.64,1512161141284108502,yes,10850,no,2016-05-01,10850,yes,SN," SDSS mag 21,3    "
MLS151216:034558+132520, 56.49119, 13.42234,20151216.25,21.13,1512161130514106732,no,10673,no,2015-12-16,10673,yes,SN?, mag 22     
MLS151216:031408+134231, 48.53262, 13.70873,20151216.20,21.73,1512161130444110553,no,11055,no,2015-12-16,11055,yes,Unknown, mag >22     
MLS151216:031341+124149, 48.41944, 12.69688,20151216.20,20.13,1512161120444111228,no,11122,no,2015-12-16,11122,yes,AGN?," SDSS mag 22,5    "
MLS151216:021449+112826, 33.70382, 11.47400,20151216.12,20.99,1512161110314109924,no,10992,no,2015-12-16,10992,yes,SN?," mag 21,7     "
MLS151216:021814+103811, 34.55703, 10.63652,20151216.12,21.83,1512161100324115337,no,11533,no,2015-12-16,11533,yes,Unknown, mag >22     
MLS151216:021617+101512, 34.07215, 10.25328,20151216.12,21.34,1512161100324107952,no,10795,no,2015-12-16,10795,yes,Unknown, mag >22     
MLS151216:005405+065936, 13.52021,  6.99328,20151216.10,20.43,1512161070134106611,yes,10661,no,2015-12-16,10661,yes,SN," SDSS mag 21,5    "
MLS151216:004604+072025, 11.51864,  7.34024,20151216.10,20.25,1512161070114116196,yes,11619,no,2015-12-16,11619,yes,AGN," SDSS mag 20,4    "
MLS151216:133821-091147,204.58921, -9.19646,20151216.54,20.24,1512160091874108579,no,10857,no,2016-05-08,10857,yes,Unknown," mag 20,3     "
MLS151216:133752-074424,204.46541, -7.74008,20151216.54,19.88,1512160081884114719,no,11471,no,2016-05-08,11471,yes,AGN," mag 21,6     "
MLS151214:073115+234040,112.81241, 23.67783,20151214.47,20.19,1512141230974124192,yes,12419,no,2016-03-12,12419,yes,AGN," SDSS mag 20,9    "
MLS151214:072333+233429,110.88655, 23.57471,20151214.47,20.88,1512141230954120530,yes,12053,no,2016-03-12,12053,yes,Unknown, mag >22     
MLS151214:023119+184427, 37.82939, 18.74078,20151214.25,20.37,1512141180344106116,no,10611,no,2015-12-14,10611,yes,SN?," mag 21,6     "
MLS151214:023358+183906, 38.48997, 18.65172,20151214.25,20.38,1512141180344104629,no,10462,no,2015-12-14,10462,yes,Unknown," mag 22,0     "
MLS151214:020108+145744, 30.28324, 14.96235,20151214.20,21.93,1512141140284115996,yes,11599,no,2015-12-14,11599,yes,Unknown, SDSS mag >22    
MLS151214:015547+102629, 28.94638, 10.44135,20151214.18,20.86,1512141100274111257,no,11125,no,2015-12-14,11125,yes,Unknown, SDSS mag >22    
MLS151214:020525+074724, 31.35547,  7.78998,20151214.18,20.78,1512141080294103479,yes,10347,no,2015-12-14,10347,yes,AGN," SDSS mag 21,7    "
MLS151214:013253+082131, 23.22120,  8.35869,20151214.14,20.56,1512141080224114181,yes,11418,no,2016-02-16,11418,yes,SN," SDSS mg 21,3    "
MLS151214:012801+080515, 22.00234,  8.08742,20151214.14,21.58,1512141080214108678,yes,10867,no,2015-12-14,10867,yes,Unknown, SDSS mag >22    
MLS151214:014809+072738, 27.03618,  7.46048,20151214.16,20.36,1512141070254118592,yes,11859,no,2015-12-14,11859,yes,AGN," SDSS mag 21,1    "
MLS151214:010956+060623, 17.48503,  6.10642,20151214.12,20.43,1512141050174112159,yes,11215,no,2015-12-14,11215,yes,AGN," SDSS mag 21,2    "
MLS151214:010226+060021, 15.60655,  6.00585,20151214.12,20.92,1512141050154110651,yes,11065,no,2016-01-27,11065,yes,Unknown, SDSS mag >22    
MLS151211:020031+133405, 30.12765, 13.56817,20151211.16,20.64,1512111130284107820,yes,10782,no,2015-12-11,10782,yes,AGN," SDSS mag 21,5    "
MLS151211:021558+121414, 33.99357, 12.23719,20151211.19,16.67,1512111120314103675,yes,10367,no,2016-02-15,10367,yes,SN," (ASASSN-15rw) SDSS mag 18,0   "
MLS151211:011627+090610, 19.11412,  9.10283,20151211.14,21.17,1512111090184105949,yes,10594,no,2015-12-11,10594,yes,Unknown, SDSS mag >22    
MLS151211:010944+091209, 17.43533,  9.20263,20151211.14,20.02,1512111090164108169,yes,10816,no,2015-12-11,10816,yes,AGN," SDSS mag 20,8    "
MLS151211:012007+075300, 20.02799,  7.88322,20151211.14,21.79,1512111080194103706,yes,10370,no,2015-12-11,10370,yes,Unknown, SDSS mag >22    
MLS151209:080028+254300,120.11465, 25.71657,20151209.54,20.64,1512091251014115013,yes,11501,no,2016-06-14,11501,yes,Unknown, SDSS mag >22    
MLS151209:035615+225016, 59.06176, 22.83782,20151209.31,20.41,1512091230514101753,no,10175,no,2016-02-12,10175,yes,AGN," mag 21,0     "
MLS151209:024049+152739, 40.20378, 15.46076,20151209.28,20.48,1512091150364104340,no,10434,no,2016-02-28,10434,yes,AGN," mag 22,0     "
MLS151209:223445-090446,338.68673, -9.07942,20151209.10,20.42,1512090093104109766,yes,10976,no,2015-12-09,10976,yes,SN," SDSS mag 21,8    "
MLS151209:225156-071519,342.98289, -7.25516,20151209.07,20.96,1512090073164105876,yes,10587,no,2015-12-09,10587,yes,Unknown," SDSS mag 21,9    "
MLS151209:224517-064511,341.32082, -6.75292,20151209.07,20.61,1512090073144113505,yes,11350,no,2015-12-09,11350,yes,AGN," mag 21,7     "
MLS151208:085503+181343,133.76072, 18.22864,20151208.53,20.77,1512081171194115317,yes,11531,no,2016-05-09,11531,yes,SN," SDSS mag 21,8    "
MLS151208:050755+123456, 76.97753, 12.58236,20151208.33,20.99,1512081120704117773,no,11777,no,2016-06-08,11777,yes,Unknown," mag 21,6     "
MLS151206:083745+235931,129.43642, 23.99198,20151206.53,20.86,1512061241104103643,yes,10364,no,2016-03-12,10364,yes,AGN," SDSS mag 21,8    "
MLS151206:083745+235409,129.43870, 23.90254,20151206.53,20.86,1512061241104101887,yes,10188,no,2016-03-12,10188,yes,AGN?," SDSS mag 21,6    "
MLS151206:081245+240642,123.18916, 24.11155,20151206.48,20.87,1512061241054106352,yes,10635,no,2016-03-03,10635,yes,SN," SDSS mag 21,7    "
MLS151206:075902+242212,119.76033, 24.36993,20151206.48,20.26,1512061241024112558,yes,11255,no,2016-03-01,11255,yes,AGN," SDSS mag 21,3    "
MLS151206:084026+223133,130.10966, 22.52591,20151206.53,20.32,1512061221124117892,yes,11789,no,2016-01-27,11789,yes,AGN," SDSS mag 21,1    "
MLS151206:083244+222208,128.18412, 22.36876,20151206.53,20.49,1512061221114113913,yes,11391,no,2016-02-09,11391,yes,AGN," mag 21,3     "
MLS151206:083142+220352,127.92459, 22.06432,20151206.53,20.74,1512061221104108919,yes,10891,no,2016-02-09,10891,yes,Unknown, SDSS mag >22    
MLS151206:081659+223238,124.24753, 22.54386,20151206.45,20.86,1512061221074118884,yes,11888,no,2016-01-27,11888,yes,AGN," SDSS mag 22,4    "
MLS151206:050928+221935, 77.36836, 22.32639,20151206.33,20.34,1512061220674124228,no,12422,no,2016-03-31,12422,yes,CV," mag 21,6     "
MLS151206:083646+204412,129.19085, 20.73658,20151206.51,21.53,1512061211124103357,yes,10335,no,2016-02-26,10335,yes,Unknown," SDSS mag 22,8    "
MLS151206:082845+205816,127.18799, 20.97100,20151206.51,21.51,1512061211114108901,yes,10890,no,2016-02-26,10890,yes,Unknown," SDSS mag >22,5    "
MLS151206:081931+213338,124.88020, 21.56054,20151206.48,16.86,1512061211094118570,yes,11857,no,2016-05-15,11857,yes,CV," SDSS mag 19,5    "
MLS151206:083321+194336,128.33673, 19.72659,20151206.51,20.18,1512061201124105101,yes,10510,no,2016-06-12,10510,yes,Unknown," SDSS mag >22,5    "
MLS151206:084347+184151,130.94534, 18.69758,20151206.50,21.43,1512061181154105037,yes,10503,no,2016-06-12,10503,yes,Unknown," SDSS mag >22,5    "
MLS151206:230945-084640,347.43599, -8.77777,20151206.12,20.88,1512060093184118031,yes,11803,no,2015-12-06,11803,yes,SN?," SDSS mag 21,7    "
MLS151206:232637-074823,351.65232, -7.80629,20151206.09,20.79,1512060083234115801,yes,11580,no,2015-12-06,11580,yes,AGN," SDSS mag 22,2    "
MLS151206:232743-074157,351.92968, -7.69912,20151206.09,19.83,1512060083234114193,yes,11419,no,2015-12-06,11419,yes,AGN," SDSS mag 20,9    "
MLS151206:232546-060555,351.44294, -6.09866,20151206.09,20.58,1512060053244106704,yes,10670,no,2015-12-06,10670,yes,SN?," SDSS mag 22,1    "
MLS151204:040155+203921, 60.47929, 20.65577,20151204.24,20.94,1512041210534101888,no,10188,no,2016-03-27,10188,yes,AGN," SDSS mag 22,0    "
MLS151204:004910+045656, 12.29063,  4.94892,20151204.17,21.36,1512041040124110967,yes,11096,no,2015-12-04,11096,yes,Unknown, mag >22     
MLS151204:004800+044641, 12.00083,  4.77798,20151204.17,21.47,1512041040124107994,yes,10799,no,2015-12-04,10799,yes,Unknown," mag >22,5     "
MLS151204:004333+044732, 10.88746,  4.79227,20151204.17,19.45,1512041040114109285,yes,10928,no,2015-12-04,10928,yes,AGN," SDSS mag 20,8    "
MLS151204:005423+040150, 13.59736,  4.03062,20151204.17,20.19,1512041030134114430,yes,11443,no,2015-12-04,11443,yes,SN," SDSS mag 22,5    "
MLS151204:005602+035331, 14.00777,  3.89182,20151204.17,21.26,1512041030134111767,yes,11176,no,2015-12-04,11176,yes,AGN," SDSS mag 21,6    "
MLS151204:004004+033016, 10.01620,  3.50452,20151204.17,21.21,1512041030104104512,no,10451,no,2015-12-04,10451,yes,AGN," SDSS mag 21,9    "
MLS151204:002417+033109,  6.07232,  3.51926,20151204.15,20.48,1512041030064105657,no,10565,no,2015-12-04,10565,yes,AGN," SDSS mag 21,7    "
MLS151204:005207+030211, 13.03120,  3.03634,20151204.17,20.95,1512041020134116197,no,11619,no,2015-12-04,11619,yes,SN," SDSS mag 22,1    "
MLS151204:004531+022237, 11.37710,  2.37688,20151204.17,20.40,1512041020114103889,no,10388,no,2015-12-04,10388,yes,AGN," SDSS mag 21,6    "
MLS151204:003904+023313,  9.76673,  2.55369,20151204.17,19.59,1512041020104107291,yes,10729,no,2015-12-04,10729,yes,AGN," SDSS mag 20,2    "
MLS151204:003516+030851,  8.81571,  3.14742,20151204.14,20.97,1512041020094118909,yes,11890,no,2015-12-04,11890,yes,AGN," SDSS mag 22,4    "
MLS151204:003547+021542,  8.94745,  2.26156,20151204.14,19.14,1512041020094101897,yes,10189,no,2015-12-04,10189,yes,AGN," SDSS mag 19,4    "
MLS151204:002948+023428,  7.44997,  2.57456,20151204.14,21.10,1512041020074107458,no,10745,no,2015-12-04,10745,yes,AGN," SDSS mag 22,2    "
MLS151204:004940+015451, 12.41522,  1.91430,20151204.20,20.74,1512041010124115970,no,11597,no,2015-12-04,11597,yes,AGN," SDSS mag 21,4    "
MLS151204:003916+012024,  9.81472,  1.34004,20151204.21,20.47,1512041010104104919,yes,10491,no,2015-12-04,10491,yes,AGN," SDSS mag 21,4    "
MLS151204:231340-054039,348.41555, -5.67737,20151204.08,20.05,1512040053214116892,yes,11689,no,2015-12-04,11689,yes,AGN, mag >22     
MLS151204:230619-051535,346.57940, -5.25973,20151204.08,20.27,1512040043204103116,yes,10311,no,2015-12-20,10311,yes,AGN," SDSS mag 20,9    "
MLS151204:233128-033347,352.86735, -3.56307,20151204.11,21.69,1512040033264113120,yes,11312,no,2015-12-04,11312,yes,Unknown," SDSS mag 22,0    "
MLS151204:232353-033558,350.97183, -3.59954,20151204.11,20.88,1512040033244112998,yes,11299,no,2015-12-04,11299,yes,AGN," SDSS mag 21,6    "
MLS151204:232129-041614,350.37275, -4.27061,20151204.11,19.92,1512040033244101342,yes,10134,no,2015-12-04,10134,yes,AGN," SDSS mag 20,7    "
MLS151204:230902-035724,347.25868, -3.95668,20151204.08,21.18,1512040033214107531,yes,10753,no,2015-12-20,10753,yes,SN?," SDSS mag 22,0    "
MLS151203:072634+230834,111.64007, 23.14280,20151203.41,20.08,1512031230964112388,yes,11238,no,2016-03-12,11238,yes,AGN," mag 21,2     "
MLS151203:075330+220335,118.37533, 22.05969,20151203.44,20.97,1512031221024110171,yes,11017,no,2016-04-25,11017,yes,AGN," SDSS mag 21,3    "
MLS151203:075851+204902,119.71254, 20.81717,20151203.44,20.75,1512031211044105317,yes,10531,no,2016-04-25,10531,yes,AGN," SDSS mag 21,0    "
MLS151203:071903+211401,109.76453, 21.23359,20151203.41,20.35,1512031210964121557,no,12155,no,2016-04-24,12155,yes,AGN," mag 21,2     "
MLS151203:071807+210809,109.53012, 21.13579,20151203.41,20.13,1512031210954117562,no,11756,no,2016-04-24,11756,yes,AGN," mag 20,8     "
MLS151203:071806+210706,109.52427, 21.11837,20151203.41,20.37,1512031210954117009,no,11700,no,2016-04-24,11700,yes,AGN," mag 21,8     "
MLS151203:080356+182835,120.98453, 18.47629,20151203.51,20.34,1512031181074101277,yes,10127,no,2016-06-05,10127,yes,SN," SDSS mag 21,8    "
MLS151203:080246+184247,120.69074, 18.71301,20151203.51,20.57,1512031181064107470,yes,10747,no,2016-06-05,10747,yes,AGN," mag 21,3     "
MLS151203:044922+183334, 72.34225, 18.55936,20151203.38,18.89,1512031180644103895,no,10389,no,2015-12-03,10389,yes,AGN," mag 19,3     "
MLS151203:082719+172452,126.82794, 17.41452,20151203.52,18.87,1512031171134101664,yes,10166,no,2016-05-15,10166,yes,AGN," SDSS mag 19,0    "
MLS151203:012607+074310, 21.52713,  7.71948,20151203.20,19.13,1512031080204102361,yes,10236,no,2015-12-13,10236,yes,AGN," mag 20,1     "
MLS151203:010615+064416, 16.56172,  6.73766,20151203.19,20.17,1512031070164104367,yes,10436,no,2015-12-13,10436,yes,AGN," mag 21,2     "
MLS151203:000707+013420,  1.78057,  1.57232,20151203.15,20.04,1512031010024108977,no,10897,no,2015-12-03,10897,yes,SN, mag 22     
MLS151203:215754-112312,329.47437,-11.38662,20151203.08,19.65,1512030113004110007,no,11000,no,2015-12-03,11000,yes,SN," mag 21,2     "
MLS151203:221337-103612,333.40308,-10.60334,20151203.08,20.87,1512030103044104419,no,10441,no,2015-12-03,10441,yes,AGN, mag 22     
MLS151203:220258-100912,330.74058,-10.15344,20151203.08,20.97,1512030103024111802,no,11180,no,2015-12-03,11180,yes,AGN, mag 22     
MLS151203:000922-000407,  2.34032, -0.06855,20151203.14,18.26,1512030000034113611,yes,11361,no,2015-12-03,11361,yes,SN," (PS15cvn) SDSS mag 17,1   "
MLS151203:001034-004538,  2.64036, -0.76042,20151203.14,20.64,1512030000034105118,yes,10511,no,2015-12-03,10511,yes,SN," SDSS mag 21,6    "
MLS151122:035938+305405, 59.90768, 30.90144,20151122.18,19.70,1511221300484111786,no,11178,no,2015-12-30,11178,yes,SN?, mag 22     
MLS151122:043335+235250, 68.39376, 23.88046,20151122.29,20.85,1511221240584101162,yes,10116,no,2016-04-01,10116,yes,HPM," mag 21,8     "
MLS151122:040213+225149, 60.55280, 22.86365,20151122.20,20.67,1511221230524102297,no,10229,no,2016-02-12,10229,yes,CV, mag 22     
MLS151122:050456+215045, 76.23146, 21.84589,20151122.38,20.85,1511221220664105923,no,10592,no,2016-03-31,10592,yes,AGN," mag 21,5     "
MLS151122:084701+201452,131.75221, 20.24790,20151122.47,20.20,1511221201154116519,yes,11651,no,2016-06-12,11651,yes,AGN," SDSS mag 20,9    "
MLS151122:080740+201643,121.91640, 20.27865,20151122.43,21.07,1511221201074118457,yes,11845,no,2016-04-17,11845,yes,SN?, mag >22     
MLS151122:044930+203057, 72.37656, 20.51580,20151122.39,20.18,1511221200644126452,no,12645,no,2015-12-18,12645,yes,AGN, mag 21     
MLS151122:084329+184204,130.86988, 18.70112,20151122.47,20.74,1511221181154106189,yes,10618,no,2016-06-12,10618,yes,AGN," SDSS mag 21,6    "
MLS151122:082926+184100,127.35725, 18.68344,20151122.45,21.11,1511221181124106806,yes,10680,no,2016-06-12,10680,yes,AGN," SDSS mag 22,2    "
MLS151122:082106+192410,125.27705, 19.40275,20151122.43,19.56,1511221181104122903,yes,12290,no,2016-06-04,12290,yes,AGN," mag 19,7     "
MLS151122:083521+181515,128.83735, 18.25427,20151122.45,21.09,1511221171144120117,yes,12011,no,2016-05-15,12011,yes,SN," SDSS mag >22,5    "
MLS151122:082700+182238,126.75207, 18.37716,20151122.46,20.07,1511221171124121850,yes,12185,no,2016-05-15,12185,yes,AGN," SDSs mag 21,0    "
MLS151122:083820+165040,129.58146, 16.84435,20151122.48,17.27,1511221161164112932,yes,11293,no,2016-06-12,11293,yes,CV," SDSS mag 20,9    "
MLS151122:044859+164701, 72.24769, 16.78352,20151122.41,20.77,1511221160654112838,no,11283,no,2015-11-22,11283,yes,Unknown, mag 22     
MLS151122:085521+153750,133.83544, 15.63046,20151122.51,21.13,1511221151204110649,yes,11064,no,2016-02-08,11064,yes,AGN," SDSS mag 22,0    "
MLS151122:214845-123134,327.18741,-12.52610,20151122.07,18.68,1511220122974106483,no,10648,no,2015-11-22,10648,yes,SN, mag 16     
MLS151122:215842-094150,329.67293, -9.69716,20151122.09,18.32,1511220093024100968,no,10096,no,2015-11-22,10096,yes,Unknown, mag >22     
MLS151122:214928-090030,327.36496, -9.00847,20151122.10,19.40,1511220093004111791,yes,11179,no,2015-11-22,11179,yes,HPM,       
MLS151121:075557+202628,118.98634, 20.44115,20151121.43,20.73,1511211201044124361,yes,12436,no,2016-04-17,12436,yes,Unknown, SDSS mag >22    
MLS151121:075642+194115,119.17368, 19.68744,20151121.43,20.37,1511211201044104942,yes,10494,no,2016-04-17,10494,yes,AGN," mag 20,2     "
MLS151121:074000+202111,115.00191, 20.35309,20151121.44,20.99,1511211201014124659,yes,12465,no,2016-03-31,12465,yes,AGN," SDSS mag 22,3    "
